ufn,fish_species,stom_proc_date,microscope_hours,stom_weight_full,stom_weight_empty,food_weight_raw,food_weight_corr,fullness_cat,fullness_mean,kingdom,phylum,subphylum,class,subclass,order,suborder,infraorder,family,genus,species,life_stage,sex,count,length_max,length_min,length_avg,digestion_state,prey_weight_raw,prey_weight_corr,size_class,subsample,comment
U5309,Pink,2019-05-27,6,173.4,113,22.4,34.496,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Calanidae,Calanus,pacificus,,,1,2.6,2.6,2.6,1,0.3,0.462,2 to 5,N,
U5309,Pink,2019-05-27,6,173.4,113,22.4,34.496,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Centropagidae,Centropages,abdominalis,,F,1,1.8,1.8,1.8,1,0.1,0.154,1 to 2,N,
U5309,Pink,2019-05-27,6,173.4,113,22.4,34.496,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Paracalanidae,Paracalanus,parvus,,,5,1,0.7,0.85,1,0.1,0.154,<1,N,
U5309,Pink,2019-05-27,6,173.4,113,22.4,34.496,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,,,,,,10,2.1,1,1.55,3,1.1,1.694,2 to 5,N,
U5309,Pink,2019-05-27,6,173.4,113,22.4,34.496,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,,,,Nauplii,,12,0.6,0.4,0.5,1,0.1,0.154,<1,N,
U5309,Pink,2019-05-27,6,173.4,113,22.4,34.496,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,,,,Nauplii,,21,0.6,0.3,0.45,2,0.1,0.154,<1,N,
U5309,Pink,2019-05-27,6,173.4,113,22.4,34.496,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,Balanidae,Balanus,crenatus,Cyprid,,12,0.9,0.8,0.85,1,0.1,0.154,<1,N,
U5309,Pink,2019-05-27,6,173.4,113,22.4,34.496,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,Balanidae,Balanus,glandula,Cyprid,,73,0.8,0.7,0.75,1,2.8,4.312,<1,N,
U5309,Pink,2019-05-27,6,173.4,113,22.4,34.496,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,Balanidae,Amphibalanus,improvisus,Cyprid,,6,0.5,0.5,0.5,1,0.1,0.154,<1,N,
U5309,Pink,2019-05-27,6,173.4,113,22.4,34.496,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,,,,Cyprid,,14,0.9,0.5,0.7,2,0.1,0.154,<1,N,
U5309,Pink,2019-05-27,6,173.4,113,22.4,34.496,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,,,,Juvenile,,1,0.9,0.9,0.9,1,0.1,0.154,<1,N,
U5309,Pink,2019-05-27,6,173.4,113,22.4,34.496,25-50%,37.5,Animalia,Arthropoda,Crustacea,Branchiopoda,Diplostraca,Onychopoda,,,Podonidae,,,,,4,0.6,0.4,0.5,2,0.1,0.154,<1,N,
U5309,Pink,2019-05-27,6,173.4,113,22.4,34.496,25-50%,37.5,Animalia,Arthropoda,Hexapoda,Insecta,,Coleoptera,,,,,,,,1,1.8,1.8,1.8,1,0.3,0.462,1 to 2,N,
U5309,Pink,2019-05-27,6,173.4,113,22.4,34.496,25-50%,37.5,Animalia,Arthropoda,Hexapoda,Insecta,,Diptera,Nematocera,Culicomorpha,,,,,,1,3,3,3,2,0.7,1.078,2 to 5,N,
U5309,Pink,2019-05-27,6,173.4,113,22.4,34.496,25-50%,37.5,Animalia,Arthropoda,Hexapoda,Insecta,,Diptera,,,,,,,,1,2.4,2.4,2.4,2,1,1.54,2 to 5,N,
U5309,Pink,2019-05-27,6,173.4,113,22.4,34.496,25-50%,37.5,Animalia,Arthropoda,Hexapoda,Insecta,,Coleoptera,,,,,,,,1,2.5,2.5,2.5,2,0.4,0.616,2 to 5,N,
U5309,Pink,2019-05-27,6,173.4,113,22.4,34.496,25-50%,37.5,Animalia,Arthropoda,Hexapoda,Insecta,,,,,,,,,,7,5,2.2,3.6,3,13.6,20.944,2 to 5,N,
U5309,Pink,2019-05-27,6,173.4,113,22.4,34.496,25-50%,37.5,,,,,,,,,,Goop,,,,1,1,0.5,0.75,4,0.6,0.924,<1,N,
U5309,Pink,2019-05-27,6,173.4,113,22.4,34.496,25-50%,37.5,Animalia,Echinodermata,Asterozoa,Asteroidea,,,,,,,,Brachiolaria,,608,0.4,0.2,0.3,2,9.8,15.092,<1,N,
U5308,Pink,2019-05-28,2,161.6,116.6,7,10.78,0-25%,12.5,Chromista,Ochrophyta,Khakista,Bacillariophyceae,Coscinodiscophycidae,,,,,,,,,1,0.3,0.3,0.3,1,0.1,0.154,<1,N,
U5308,Pink,2019-05-28,2,161.6,116.6,7,10.78,0-25%,12.5,Animalia,Chordata,Tunicata,Appendicularia,,Copelata,,,Oikopleuridae,Oikopleura,,,,1,2.6,2.6,2.6,1,0.1,0.154,2 to 5,N,
U5308,Pink,2019-05-28,2,161.6,116.6,7,10.78,0-25%,12.5,Animalia,Chordata,Tunicata,Appendicularia,,Copelata,,,Oikopleuridae,Oikopleura,,,,4,3.8,2.4,3.1,2,0.5,0.77,2 to 5,N,
U5308,Pink,2019-05-28,2,161.6,116.6,7,10.78,0-25%,12.5,Animalia,Arthropoda,Hexapoda,Insecta,,,,,,,,,,1,1.6,1,1.3,3,0.1,0.154,1 to 2,N,
U5308,Pink,2019-05-28,2,161.6,116.6,7,10.78,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,,,,Molt,,1,1,1,1,1,0.1,0.154,1 to 2,N,
U5308,Pink,2019-05-28,2,161.6,116.6,7,10.78,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,,,,Nauplii,,3,0.6,0.6,0.6,1,0.1,0.154,<1,N,
U5308,Pink,2019-05-28,2,161.6,116.6,7,10.78,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,,,,Nauplii,,5,0.6,0.3,0.45,2,0.1,0.154,<1,N,
U5308,Pink,2019-05-28,2,161.6,116.6,7,10.78,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,Balanidae,Balanus,crenatus,Cyprid,,1,0.9,0.9,0.9,1,0.1,0.154,<1,N,
U5308,Pink,2019-05-28,2,161.6,116.6,7,10.78,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,Balanidae,Balanus,glandula,Cyprid,,2,0.6,0.6,0.6,1,0.1,0.154,<1,N,
U5308,Pink,2019-05-28,2,161.6,116.6,7,10.78,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,,,,Cyprid,,2,0.9,0.8,0.85,2,0.1,0.154,<1,N,
U5308,Pink,2019-05-28,2,161.6,116.6,7,10.78,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Calanidae,Calanus,marshallae,,,1,3.4,3.4,3.4,1,1.1,1.694,2 to 5,N,
U5308,Pink,2019-05-28,2,161.6,116.6,7,10.78,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Calanidae,Calanus,,,,1,2.9,2.9,2.9,2,0.3,0.462,2 to 5,N,
U5308,Pink,2019-05-28,2,161.6,116.6,7,10.78,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Paracalanidae,Paracalanus,parvus,,,1,0.9,0.9,0.9,1,0.1,0.154,<1,N,
U5308,Pink,2019-05-28,2,161.6,116.6,7,10.78,0-25%,12.5,Animalia,Echinodermata,Asterozoa,Asteroidea,,,,,,,,Brachiolaria,,263,0.4,0.3,0.35,1,3.9,6.006,<1,N,
U5308,Pink,2019-05-28,2,161.6,116.6,7,10.78,0-25%,12.5,Animalia,Mollusca,,Bivalvia,Heterodonta,Veneroida,,,Kellidae,Kellia,suborbicularis,Veliger,,1,0.4,0.4,0.4,2,0.1,0.154,<1,N,
U5308,Pink,2019-05-28,2,161.6,116.6,7,10.78,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Cyclopoida,,,,,,,,1,0.5,0.5,0.5,2,0.1,0.154,<1,N,
U5308,Pink,2019-05-28,2,161.6,116.6,7,10.78,0-25%,12.5,Animalia,Arthropoda,Crustacea,Branchiopoda,Diplostraca,Onychopoda,,,Podonidae,,,,,1,0.5,0.5,0.5,2,0.1,0.154,<1,N,
U5308,Pink,2019-05-28,2,161.6,116.6,7,10.78,0-25%,12.5,,,,,,,,,,Goop,,,,1,1,0.5,0.75,4,0.2,0.308,<1,N,
U5307,Pink,2019-05-28,5,143,95.2,26.8,41.272,25-50%,37.5,Animalia,Bryozoa,,,,,,,,,,Larvae,,1,0.6,0.6,0.6,1,0.1,0.154,<1,N,
U5307,Pink,2019-05-28,5,143,95.2,26.8,41.272,25-50%,37.5,,,,,,,,,,Goop,,,,1,1,0.5,0.75,4,3.3,5.082,<1,N,
U5307,Pink,2019-05-28,5,143,95.2,26.8,41.272,25-50%,37.5,Chromista,Ochrophyta,Khakista,Bacillariophyceae,Coscinodiscophycidae,,,,,,,,,1,0.3,0.3,0.3,1,0.1,0.154,<1,N,
U5307,Pink,2019-05-28,5,143,95.2,26.8,41.272,25-50%,37.5,Animalia,Mollusca,,Bivalvia,Heterodonta,Veneroida,,,Kellidae,Kellia,suborbicularis,Veliger,,23,0.4,0.4,0.4,1,0.3,0.462,<1,N,
U5307,Pink,2019-05-28,5,143,95.2,26.8,41.272,25-50%,37.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Isopoda,,,,,,Larvae,,4,0.7,0.6,0.65,2,0.1,0.154,<1,N,
U5307,Pink,2019-05-28,5,143,95.2,26.8,41.272,25-50%,37.5,Animalia,Annelida,,Polychaeta,,,,,,,,Nectochaete,,2,1.7,1.7,1.7,2,0.1,0.154,1 to 2,N,
U5307,Pink,2019-05-28,5,143,95.2,26.8,41.272,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,Balanidae,Balanus,glandula,Cyprid,,51,0.8,0.6,0.7,1,1.5,2.31,<1,N,
U5307,Pink,2019-05-28,5,143,95.2,26.8,41.272,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,Balanidae,Balanus,crenatus,Cyprid,,20,0.9,0.7,0.8,1,0.8,1.232,<1,N,
U5307,Pink,2019-05-28,5,143,95.2,26.8,41.272,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,Balanidae,Amphibalanus,improvisus,Cyprid,,6,0.5,0.5,0.5,1,0.1,0.154,<1,N,
U5307,Pink,2019-05-28,5,143,95.2,26.8,41.272,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,,,,Cyprid,,28,0.9,0.5,0.7,2,0.8,1.232,<1,N,
U5307,Pink,2019-05-28,5,143,95.2,26.8,41.272,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,,,,Nauplii,,19,0.7,0.4,0.55,1,0.6,0.924,<1,N,
U5307,Pink,2019-05-28,5,143,95.2,26.8,41.272,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,,,,Nauplii,,41,0.6,0.3,0.45,2,0.9,1.386,<1,N,
U5307,Pink,2019-05-28,5,143,95.2,26.8,41.272,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,,,,Molt,,1,0.9,0.9,0.9,2,0.1,0.154,<1,N,
U5307,Pink,2019-05-28,5,143,95.2,26.8,41.272,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Cyclopoida,Ergasilida,,Corycaeidae,Ditrichocorycaeus,anglicus,,,10,1,0.8,0.9,1,0.2,0.308,<1,N,
U5307,Pink,2019-05-28,5,143,95.2,26.8,41.272,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Harpacticoida,,,Harpacticidae,Harpacticus,,,,1,1.4,1.4,1.4,1,0.1,0.154,1 to 2,N,
U5307,Pink,2019-05-28,5,143,95.2,26.8,41.272,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Harpacticoida,,,,,,,,3,1.5,0.8,1.15,2,0.1,0.154,1 to 2,N,
U5307,Pink,2019-05-28,5,143,95.2,26.8,41.272,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Centropagidae,Centropages,abdominalis,,F,8,1.8,1.6,1.7,2,0.4,0.616,1 to 2,N,
U5307,Pink,2019-05-28,5,143,95.2,26.8,41.272,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Paracalanidae,Paracalanus,parvus,,,2,1.1,1,1.05,1,0.1,0.154,1 to 2,N,
U5307,Pink,2019-05-28,5,143,95.2,26.8,41.272,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,,,,,,2,0.9,0.8,0.85,2,0.1,0.154,<1,N,
U5307,Pink,2019-05-28,5,143,95.2,26.8,41.272,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,,,,,,2,1.3,1,1.15,3,0.5,0.77,2 to 5,N,
U5307,Pink,2019-05-28,5,143,95.2,26.8,41.272,25-50%,37.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Brachyura,,,,Zoea,,2,1.2,1,1.1,2,0.1,0.154,1 to 2,N,
U5307,Pink,2019-05-28,5,143,95.2,26.8,41.272,25-50%,37.5,Animalia,Arthropoda,Hexapoda,Insecta,,Diptera,,,,,,,,8,1.9,1,1.45,2,4.2,6.468,1 to 2,N,
U5307,Pink,2019-05-28,5,143,95.2,26.8,41.272,25-50%,37.5,Animalia,Echinodermata,Asterozoa,Asteroidea,,,,,,,,Brachiolaria,,881,0.5,0.3,0.4,2,15.6,24.024,<1,N,
U5307,Pink,2019-05-28,5,143,95.2,26.8,41.272,25-50%,37.5,,,,,,,,,,Digested_food,,,,1,0.5,0.2,0.35,4,2.9,4.466,<1,N,
U5306,Pink,2019-05-29,5,196.3,138.8,15.7,24.178,0-25%,12.5,Chromista,Ochrophyta,Khakista,Bacillariophyceae,Coscinodiscophycidae,,,,,,,,,1,0.2,0.2,0.2,1,0.1,0.154,<1,N,
U5306,Pink,2019-05-29,5,196.3,138.8,15.7,24.178,0-25%,12.5,,,,,,,,,,Goop,,,,1,1,0.5,0.75,4,0.4,0.616,<1,N,
U5306,Pink,2019-05-29,5,196.3,138.8,15.7,24.178,0-25%,12.5,Animalia,Mollusca,,Bivalvia,Heterodonta,Veneroida,,,Kellidae,Kellia,suborbicularis,Veliger,,10,0.5,0.4,0.45,2,0.1,0.154,<1,N,
U5306,Pink,2019-05-29,5,196.3,138.8,15.7,24.178,0-25%,12.5,Animalia,Annelida,,Polychaeta,Sedentaria,Spionida,Spioniformia,,Spionidae,,,Nectochaete,,1,1,1,1,2,0.1,0.154,<1,N,
U5306,Pink,2019-05-29,5,196.3,138.8,15.7,24.178,0-25%,12.5,Animalia,Mollusca,,Gastropoda,Heterobranchia,Pteropoda,,,,,,Veliger,,2,0.4,0.4,0.4,2,0.1,0.154,<1,N,
U5306,Pink,2019-05-29,5,196.3,138.8,15.7,24.178,0-25%,12.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Brachyura,,,,Zoea,,3,1,1,1,2,0.1,0.154,<1,N,
U5306,Pink,2019-05-29,5,196.3,138.8,15.7,24.178,0-25%,12.5,Animalia,Arthropoda,Crustacea,Branchiopoda,Diplostraca,Onychopoda,,,Podonidae,,,,,4,0.5,0.4,0.45,2,0.1,0.154,<1,N,
U5306,Pink,2019-05-29,5,196.3,138.8,15.7,24.178,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,,,,Juvenile,,1,0.4,0.4,0.4,1,0.1,0.154,<1,N,
U5306,Pink,2019-05-29,5,196.3,138.8,15.7,24.178,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,Balanidae,Balanus,crenatus,Cyprid,,19,0.9,0.7,0.8,1,0.9,1.386,<1,N,
U5306,Pink,2019-05-29,5,196.3,138.8,15.7,24.178,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,Balanidae,Balanus,glandula,Cyprid,,23,0.7,0.6,0.65,1,0.8,1.232,<1,N,
U5306,Pink,2019-05-29,5,196.3,138.8,15.7,24.178,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,Balanidae,Amphibalanus,improvisus,Cyprid,,4,0.5,0.5,0.5,1,0.1,0.154,<1,N,
U5306,Pink,2019-05-29,5,196.3,138.8,15.7,24.178,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,,,,Cyprid,,24,0.8,0.5,0.65,2,0.1,0.154,<1,N,
U5306,Pink,2019-05-29,5,196.3,138.8,15.7,24.178,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,,,,Nauplii,,45,0.7,0.5,0.6,1,1.4,2.156,<1,N,
U5306,Pink,2019-05-29,5,196.3,138.8,15.7,24.178,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,,,,Nauplii,,19,0.6,0.4,0.5,2,0.3,0.462,<1,N,
U5306,Pink,2019-05-29,5,196.3,138.8,15.7,24.178,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Cyclopoida,Ergasilida,,Corycaeidae,Ditrichocorycaeus,anglicus,,,10,1,0.8,0.9,1,0.2,0.308,<1,N,
U5306,Pink,2019-05-29,5,196.3,138.8,15.7,24.178,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Paracalanidae,Paracalanus,parvus,,,8,1,0.9,0.95,1,0.3,0.462,<1,N,
U5306,Pink,2019-05-29,5,196.3,138.8,15.7,24.178,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,,,,,,4,0.9,0.9,0.9,2,0.1,0.154,<1,N,
U5306,Pink,2019-05-29,5,196.3,138.8,15.7,24.178,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Centropagidae,Centropages,abdominalis,,F,2,1.9,1.9,1.9,1,0.4,0.616,1 to 2,N,
U5306,Pink,2019-05-29,5,196.3,138.8,15.7,24.178,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Centropagidae,Centropages,abdominalis,,F,1,1.7,1.7,1.7,2,0.1,0.154,1 to 2,N,
U5306,Pink,2019-05-29,5,196.3,138.8,15.7,24.178,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Calanidae,Calanus,,,,2,2.8,2,2.4,2,0.7,1.078,2 to 5,N,
U5306,Pink,2019-05-29,5,196.3,138.8,15.7,24.178,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,,,,,,6,1.3,1,1.15,3,0.9,1.386,2 to 5,N,
U5306,Pink,2019-05-29,5,196.3,138.8,15.7,24.178,0-25%,12.5,Animalia,Chordata,Tunicata,Appendicularia,,Copelata,,,Oikopleuridae,Oikopleura,,,,11,3,2,2.5,1,0.7,1.078,2 to 5,N,
U5306,Pink,2019-05-29,5,196.3,138.8,15.7,24.178,0-25%,12.5,Animalia,Chordata,Tunicata,Appendicularia,,Copelata,,,Oikopleuridae,Oikopleura,,,,63,2.8,1.9,2.35,2,3.2,4.928,<1,N,
U5306,Pink,2019-05-29,5,196.3,138.8,15.7,24.178,0-25%,12.5,Animalia,Echinodermata,Asterozoa,Asteroidea,,,,,,,,Brachiolaria,,673,0.5,0.3,0.4,1,12.1,18.634,<1,N,
U5305,Pink,2019-05-30,2,293.5,216.1,2.2,3.388,0-25%,12.5,Animalia,Echinodermata,Asterozoa,Asteroidea,,,,,,,,Brachiolaria,,2,0.3,0.3,0.3,1,0.1,0.154,<1,N,
U5305,Pink,2019-05-30,2,293.5,216.1,2.2,3.388,0-25%,12.5,Animalia,Arthropoda,Hexapoda,Insecta,,,,,,,,,,1,1.6,1.6,1.6,3,0.1,0.154,1 to 2,N,
U5305,Pink,2019-05-30,2,293.5,216.1,2.2,3.388,0-25%,12.5,,,,,,,,,,Macroplastic,,Object,,1,5.8,5.8,5.8,0,3.9,6.006,5 to 10,N,"straw piece (blue, cylindrical, flimsy)"
U5305,Pink,2019-05-30,2,293.5,216.1,2.2,3.388,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Calanidae,Calanus,,,,1,2.8,2.8,2.8,2,0.4,0.616,2 to 5,N,
U5305,Pink,2019-05-30,2,293.5,216.1,2.2,3.388,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,Balanidae,Balanus,crenatus,Cyprid,,1,0.9,0.9,0.9,1,0.1,0.154,<1,N,
U5305,Pink,2019-05-30,2,293.5,216.1,2.2,3.388,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,Balanidae,Balanus,glandula,Cyprid,,3,0.7,0.7,0.7,1,0.1,0.154,<1,N,
U5305,Pink,2019-05-30,2,293.5,216.1,2.2,3.388,0-25%,12.5,Chromista,Ochrophyta,Phaeista,Phaeophyceae,,,,,,,,,,1,4.2,4.2,4.2,1,0.8,1.232,2 to 5,N,
U5305,Pink,2019-05-30,2,293.5,216.1,2.2,3.388,0-25%,12.5,Animalia,Chordata,Tunicata,Appendicularia,,Copelata,,,Oikopleuridae,Oikopleura,,,,36,4.3,1.9,3.1,2,3.9,6.006,2 to 5,N,
U5305,Pink,2019-05-30,2,293.5,216.1,2.2,3.388,0-25%,12.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,,,,Nauplii,,1,0.5,0.5,0.5,1,0.1,0.154,<1,N,
U5304,Pink,2019-05-30,6,167.6,101.9,47,72.38,25-50%,37.5,Chromista,Ochrophyta,Khakista,Bacillariophyceae,Coscinodiscophycidae,,,,,,,,,3,0.3,0.3,0.3,1,0.1,0.154,<1,N,
U5304,Pink,2019-05-30,6,167.6,101.9,47,72.38,25-50%,37.5,Animalia,Bryozoa,,,,,,,,,,Larvae,,3,0.6,0.6,0.6,1,0.1,0.154,<1,N,
U5304,Pink,2019-05-30,6,167.6,101.9,47,72.38,25-50%,37.5,,,,,,,,,,Microplastic_chunk,,Object,,1,1.2,1.2,1.2,0,0.2,0.308,1 to 2,N,"transparent, globular/irregular"
U5304,Pink,2019-05-30,6,167.6,101.9,47,72.38,25-50%,37.5,Animalia,Mollusca,,Bivalvia,Heterodonta,Veneroida,,,Kellidae,Kellia,suborbicularis,Veliger,,3,0.4,0.4,0.4,2,0.1,0.154,<1,N,
U5304,Pink,2019-05-30,6,167.6,101.9,47,72.38,25-50%,37.5,Animalia,Annelida,,Polychaeta,Sedentaria,Spionida,Spioniformia,,Spionidae,,,Nectochaete,,1,1.3,1.3,1.3,1,0.1,0.154,1 to 2,N,
U5304,Pink,2019-05-30,6,167.6,101.9,47,72.38,25-50%,37.5,Animalia,Arthropoda,Hexapoda,Insecta,,Diptera,,,,,,,,1,3.2,3.2,3.2,1,1.6,2.464,2 to 5,N,
U5304,Pink,2019-05-30,6,167.6,101.9,47,72.38,25-50%,37.5,Animalia,Arthropoda,Hexapoda,Insecta,,,,,,,,,,1,1.2,1.2,1.2,3,0.5,0.77,1 to 2,N,
U5304,Pink,2019-05-30,6,167.6,101.9,47,72.38,25-50%,37.5,Animalia,Arthropoda,Crustacea,Branchiopoda,Diplostraca,Onychopoda,,,Podonidae,Pleopis,polyphemoides,,,1,0.5,0.5,0.5,1,0.1,0.154,<1,N,
U5304,Pink,2019-05-30,6,167.6,101.9,47,72.38,25-50%,37.5,Animalia,Arthropoda,Crustacea,Branchiopoda,Diplostraca,Onychopoda,,,Podonidae,Pseudevadne,tergestina,,,3,0.5,0.5,0.5,1,0.1,0.154,<1,N,
U5304,Pink,2019-05-30,6,167.6,101.9,47,72.38,25-50%,37.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Senticaudata,,,,,,,2,2.5,2.2,2.35,2,1.2,1.848,2 to 5,N,
U5304,Pink,2019-05-30,6,167.6,101.9,47,72.38,25-50%,37.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Brachyura,,,,Zoea,,1,1,1,1,2,0.1,0.154,1 to 2,N,
U5304,Pink,2019-05-30,6,167.6,101.9,47,72.38,25-50%,37.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,Furcilia,,1,3.6,3.6,3.6,2,0.3,0.462,2 to 5,N,
U5304,Pink,2019-05-30,6,167.6,101.9,47,72.38,25-50%,37.5,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,,,,,,Larvae,,7,1,1,1,3,0.4,0.616,1 to 2,N,
U5304,Pink,2019-05-30,6,167.6,101.9,47,72.38,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,,,,,,1,4.1,4.1,4.1,1,0.6,0.924,2 to 5,N,
U5304,Pink,2019-05-30,6,167.6,101.9,47,72.38,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,,,,,,1,5.5,5.5,5.5,2,2.1,3.234,5 to 10,N,
U5304,Pink,2019-05-30,6,167.6,101.9,47,72.38,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,Archaeobalanidae,Semibalanus,balanoides,Cyprid,,1,1.1,1.1,1.1,1,0.1,0.154,1 to 2,N,
U5304,Pink,2019-05-30,6,167.6,101.9,47,72.38,25-50%,37.5,Animalia,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,Balanidae,Balanus,crenatus,Cyprid,,28,0.9,0.8,0.85,1,1.4,2.156,<1,N,
